push_up_10.jpg,pushup_notStandard,2063.2258,421.34238,54.54825,2098.58,386.27496,74.06054,2098.1892,378.98785,74.50135,2098.2175,371.89502,74.986664,2096.0793,392.33643,-18.8142,2095.5017,388.17688,-19.722939,2094.587,384.02597,-21.261295,2070.694,328.409,186.78398,2065.456,344.57446,-210.92587,2016.8486,413.0557,112.986404,2014.9457,416.18402,-2.8375478,1789.0834,314.2668,456.03058,1862.9126,390.32822,-516.30896,1849.0758,621.54236,593.54224,2001.4814,813.5749,-679.2049,1959.5265,801.68256,516.57526,2158.3215,989.0525,-516.2709,2008.534,838.2836,517.35175,2216.1775,1033.8568,-636.14105,2005.6104,842.56116,436.18054,2205.8787,1003.1309,-616.2196,1986.4313,833.57294,475.17072,2171.3716,982.36774,-507.00168,1107.5815,481.2145,283.94504,1103.6069,508.52032,-282.9697,645.89276,733.8479,388.68784,611.0754,754.31647,-136.65024,197.70572,859.2523,669.4532,119.2519,946.15576,61.386993,115.16207,834.3685,685.43176,31.784882,926.94684,62.138874,151.59506,1030.4664,551.1948,83.891785,1132.1218,-133.15364
push_up_11.jpg,pushup_notStandard,2063.4678,432.2417,60.23303,2095.1401,389.6478,86.81709,2092.864,382.87042,87.30694,2090.9622,376.2718,87.937546,2096.7583,393.4082,-20.604858,2096.5747,387.66592,-21.752274,2096.1003,382.03238,-23.675226,2054.537,324.40042,220.60329,2059.5725,332.4231,-240.37825,2011.3352,421.75427,123.122536,2013.128,421.6244,-11.457878,1774.8027,338.06268,453.90704,1861.265,368.39932,-515.6037,1826.659,681.6198,557.4811,2012.3112,761.0123,-750.5684,1954.9357,942.3349,445.4267,2147.679,1026.3102,-686.89655,2018.6259,979.3768,460.50885,2211.7485,1071.1229,-792.5227,2023.157,995.81195,359.1321,2208.1428,1047.964,-715.31244,1998.2705,986.2941,395.65475,2175.9827,1032.467,-655.6624,1117.6295,491.10226,265.0113,1115.6256,494.26987,-263.48404,656.23145,758.4969,322.90512,638.88556,744.6461,-135.56421,186.58897,847.88184,611.17926,156.98087,922.83606,74.527954,101.839645,814.5828,627.0816,67.5096,899.50995,79.15907,125.1366,1009.10754,517.17365,110.15757,1084.4196,-89.84041
push_up_12.jpg,pushup_notStandard,2055.7317,425.65625,22.688732,2090.936,393.50317,41.867237,2090.2947,386.0227,42.271774,2090.0679,378.66266,42.917034,2089.3975,400.4535,-48.091686,2089.4028,396.93936,-49.166534,2089.0637,393.44226,-50.988262,2063.8235,337.25125,154.93701,2061.9756,356.01593,-228.51196,2010.2461,416.88608,80.337395,2009.9365,420.8746,-31.05891,1790.9459,324.29398,423.2596,1857.9928,392.3633,-533.87177,1848.1578,645.4403,531.4186,1989.5624,806.45276,-694.7445,1947.9388,855.31903,435.2064,2134.1458,1003.21136,-574.41797,1999.8933,894.5023,433.54425,2190.6829,1047.1177,-696.70374,1995.8022,903.3419,348.8944,2184.1897,1026.0856,-668.2076,1975.0012,893.8532,393.41858,2149.38,1004.8982,-561.0558,1103.8649,486.98584,282.69772,1095.1165,511.4898,-281.47565,649.09515,718.8975,413.00412,614.869,758.95294,-113.80041,215.54216,842.61536,696.7594,134.18195,937.7373,76.623055,133.56322,817.121,712.4694,46.233074,910.96704,76.56913,180.44438,1012.71027,582.7304,109.309975,1127.9692,-110.50423
push_up_13.jpg,pushup_notStandard,2059.783,429.9131,42.403618,2096.4487,394.93558,57.596428,2096.426,386.42322,58.032764,2096.8367,378.04367,58.645172,2092.8657,404.81323,-33.04114,2092.1692,401.97446,-34.083084,2091.1035,399.045,-35.769115,2070.5813,335.1003,163.99431,2063.1199,362.0463,-219.48825,2015.0134,420.89597,99.00973,2012.415,427.65942,-12.93905,1775.261,305.66342,449.7382,1858.7235,413.4563,-530.18463,1838.524,606.2326,595.33203,1972.3716,843.2673,-638.2431,1960.2562,775.28687,584.6647,2142.6018,995.31714,-472.5505,2012.445,813.42114,596.0084,2202.5718,1040.1403,-605.24524,2006.8137,817.21497,523.35406,2194.9119,1011.0786,-600.1761,1985.8035,808.10846,548.1658,2156.7722,988.331,-470.57538,1091.7319,474.93607,287.51016,1100.8021,527.6671,-286.4024,619.96027,701.89197,419.22327,600.48804,758.6355,-110.37675,177.45024,837.5595,658.198,109.31713,920.0933,67.370224,91.47393,819.4122,673.967,17.01523,899.2226,67.6948,162.54974,1008.474,571.9932,105.79698,1098.9988,-97.08404
push_up_14.jpg,pushup_notStandard,2056.0046,419.003,95.51567,2088.9746,378.60364,115.10623,2088.5032,369.84464,115.50451,2088.4248,361.28223,116.0291,2086.8179,387.9268,16.568943,2086.1267,384.3902,15.681898,2085.1123,380.91107,14.198559,2060.042,312.4531,205.92244,2054.163,338.18152,-213.71117,2009.9581,407.42487,144.23317,2008.2023,413.56354,21.937428,1786.2844,297.24063,441.77298,1860.0259,382.79,-525.36383,1844.4299,618.8355,561.1244,1984.1788,787.5213,-717.6406,1968.5582,861.79974,424.37796,2133.8088,998.3426,-568.11945,2026.9159,902.0588,425.45627,2195.8552,1039.9502,-672.1022,2029.2213,915.0188,326.43524,2192.389,1014.4858,-627.7662,2005.0885,905.8185,375.56076,2158.175,996.0973,-547.0222,1116.0305,476.7255,270.9897,1114.3196,511.1415,-269.6463,639.46234,729.9461,367.0743,622.7884,753.9395,-126.71799,173.88687,855.7405,642.1303,131.3254,922.95746,71.03539,86.20749,832.1977,658.39417,36.480713,901.44006,71.78558,139.61746,1022.85803,531.5515,111.48994,1088.459,-111.41485
push_up_15.jpg,pushup_notStandard,2061.4844,414.22504,106.236015,2094.7004,373.272,121.31361,2094.1362,364.138,121.671425,2093.9456,355.18616,122.22123,2092.6584,383.5968,24.299023,2092.1272,380.5219,23.357685,2091.2815,377.5321,21.819609,2066.174,308.02917,202.6875,2061.6033,336.1799,-209.91866,2016.2124,403.7943,151.74742,2014.755,411.37723,31.158442,1786.8282,297.627,444.37906,1874.3154,397.80554,-522.09216,1859.692,637.99335,526.36847,1996.6976,825.7086,-670.1137,1995.8473,867.0775,417.86017,2150.8896,1021.5563,-521.81696,2057.056,908.9841,423.42245,2214.3276,1066.3486,-631.22784,2058.75,919.9111,343.68457,2209.1094,1037.4272,-597.84204,2035.9154,909.3381,376.51407,2173.1885,1017.6206,-505.21652,1125.3083,473.7216,272.84238,1132.8806,517.23175,-271.56967,666.8715,736.6196,374.7133,643.0378,763.1012,-112.9161,192.70592,852.2591,622.9378,153.22377,912.9706,73.238266,105.523575,826.1247,637.8319,63.139206,885.89777,77.44012,152.32918,1020.5036,546.41644,126.05114,1082.8109,-69.0388
push_up_16.jpg,pushup_notStandard,2079.6616,412.67157,95.93653,2108.0232,368.6398,116.36164,2106.4993,359.39545,116.83487,2105.3735,350.2569,117.55327,2107.0864,379.2047,17.492373,2106.3103,376.03592,16.376638,2105.2305,372.89075,14.582717,2071.7573,302.6654,212.48195,2070.5361,332.04242,-208.04433,2032.3934,403.9817,146.66786,2031.9541,411.3691,24.283974,1800.1926,304.76624,458.74503,1873.3699,394.2996,-498.88083,1873.7913,641.1667,547.62,1974.4602,811.09424,-634.0474,2003.3678,888.8259,411.43973,2131.0588,1018.4324,-482.781,2067.827,927.2114,410.22946,2200.747,1056.6489,-579.88684,2066.159,942.0808,320.05124,2198.9075,1032.6349,-535.0427,2039.6082,934.7767,366.75443,2162.5464,1017.3599,-460.07526,1135.9891,489.36612,275.3292,1136.1171,524.07556,-274.09424,682.8317,734.12616,399.11746,642.51385,759.3945,-137.051,226.16869,847.0177,670.4852,150.0588,892.35144,45.79671,147.03914,821.3769,684.88727,64.95953,863.4439,48.796753,174.09665,993.365,572.134,108.68356,1048.1399,-110.221115
push_up_17.jpg,pushup_notStandard,2074.6982,403.43347,48.53549,2106.1677,363.98434,63.49245,2104.126,356.482,63.98985,2102.509,349.10214,64.77342,2107.0234,371.04138,-31.118633,2106.9626,367.15225,-32.333004,2106.6072,363.29922,-34.313587,2069.8806,306.24542,170.3115,2074.4148,324.73932,-232.13695,2025.805,397.7254,104.52658,2027.3501,401.2537,-12.766971,1793.9722,317.92862,446.31674,1873.5847,382.62482,-530.19635,1866.8928,653.3683,541.7966,1984.9087,789.7173,-712.7066,1975.5084,887.7153,424.94952,2116.7822,1013.55804,-589.93805,2030.7146,927.4436,423.56836,2175.5896,1054.561,-700.7966,2027.7672,934.4204,332.93698,2170.5728,1032.3337,-655.82446,2005.2949,926.27057,379.64456,2136.9224,1014.177,-569.9411,1134.5284,495.29285,280.95355,1133.1295,517.8638,-279.80255,692.9826,747.43555,364.6299,648.5936,746.9613,-140.39204,226.5903,849.18756,610.0313,153.82765,900.901,36.7626,144.35226,817.20526,622.34766,68.21111,870.2327,36.507465,173.90297,1015.80927,504.67316,115.11919,1091.8522,-142.37935
push_up_18.jpg,pushup_notStandard,2091.1487,397.17456,5.4319305,2121.5166,364.20172,24.770569,2119.1785,358.77734,25.431927,2117.3323,353.37204,26.44797,2123.1375,366.91727,-69.4137,2123.1538,361.97873,-70.97376,2122.885,356.99338,-73.56785,2083.6392,317.14346,160.99701,2089.622,321.21893,-240.1317,2041.1797,395.84726,72.08955,2043.4646,393.72525,-44.65637,1797.058,343.713,454.4921,1886.5995,359.3794,-535.3266,1763.21,679.0523,586.8943,1996.1256,761.7246,-748.04285,1828.7548,947.3923,479.2396,2132.5142,1023.6615,-662.6573,1872.9559,994.0556,488.72833,2190.0137,1068.5038,-771.7779,1879.023,1008.6313,383.03357,2190.9583,1053.9452,-708.03613,1857.2039,997.33716,430.24454,2156.206,1036.5016,-634.5197,1147.175,517.8644,275.52695,1141.9811,516.61255,-274.26675,699.344,758.30316,375.84,651.66583,750.22375,-163.52483,233.5386,869.33405,641.69324,160.95398,881.8824,25.061832,155.173,838.69543,654.779,82.13847,848.4061,26.409327,164.84026,1018.92395,506.08548,104.25543,1063.2362,-171.29
push_up_19.jpg,pushup_notStandard,2085.4282,388.27924,69.8566,2113.6292,344.76154,92.05189,2110.826,336.4538,92.59062,2108.4277,328.1849,93.35563,2116.2224,353.39627,-16.609154,2116.3245,349.755,-17.642109,2116.151,346.15552,-19.574745,2072.0366,282.31866,217.00055,2081.363,305.90915,-250.48293,2035.6959,381.70032,132.40634,2038.4908,386.52695,-3.402129,1797.1901,296.35837,504.22852,1886.8345,375.43243,-562.40234,1844.76,627.9894,611.72925,1976.758,770.3676,-750.7653,1952.6387,895.0762,445.23438,2109.1375,1021.3531,-618.2656,2009.9941,933.6661,452.45596,2173.3176,1061.9547,-717.54504,2016.1215,947.8557,345.40973,2174.4397,1041.7378,-646.6096,1993.2279,941.3417,395.85764,2140.3933,1026.4453,-584.19495,1148.8549,507.25723,308.45093,1155.3336,539.29724,-307.17886,701.35693,758.4087,427.98947,669.3827,762.0419,-165.04623,217.22714,859.3123,687.0933,170.23694,899.7269,5.7767477,132.2384,829.8828,699.8813,80.877686,866.48114,5.855498,161.77016,1010.2788,590.0984,130.57742,1075.818,-169.65726
